"country","continent","lifeExp","pop","gdpPercap"
"FUEL","X",0,652412373,322
"AST","X",0,643354122,349
"QUN","X",0,639463494,244
"BPT","X",0,640025613,222
"YOYOW","X",0,633961706,154
"ORME","X",0,631783381,195
"BLK","D",6,572368871,168
"LUN","X",0,618730395,171
"AMB","X",0,623790499,536
"SEELE","X",0,593324753,144
"PST","X",0,615605315,378
"DOCK","X",0,617304625,222
"TAAS","X",0,628742022,368
"FOTA","X",0,615642223,189
"BCPT","X",0,605460932,218
"MOBI","X",0,610164074,453
"CPC","X",0,600835281,272
"GNX","X",0,592265177,249
"EGT","X",0,591264961,254
"CAS","X",0,569385525,206
"IOC","D",6,572929720,296
"CBC","X",0,566633083,142
"UTNP","X",0,537868278,234
"BTO","X",0,552620805,396
"ADT","X",0,527091233,208
"INK","X",0,523291020,241
"FTC","D",6,520545491,279
"POT","E",3,507786913,157
"MTC","X",0,508996901,233
"DCT","X",0,519218838,534
"WINGS","X",0,496899602,412
"SPC","X",0,468087352,171
"ONION","X",0,483473605,329
"THC","D",4,474156154,197
"MRK","X",0,482987116,185
"MDT","X",0,478722519,230
"UPP","X",0,478910414,189
"COV","X",0,478471997,190
"ATN","X",0,466533571,123
"CLO","X",0,456632869,405
"COB","X",0,378877194,154
"ZPT","X",0,482836460,359
"CHAT","X",0,456773373,162
"VRC","X",0,448226396,173
"PPY","X",0,451823950,421
"UKG","X",0,427964554,165
"BLT","X",0,436610583,517
"XBY","D",5,429705866,294
"COLX","X",0,430685288,213
"CV","X",0,422659777,126
"NEU","X",0,420740602,161
"DPY","X",0,415712814,150
"ZCO","X",0,411549887,237
"SPANK","X",0,413116501,343
"KICK","X",0,404625027,297
"FAIR","D",4,409094683,247
"GRC","X",0,408367623,467
"HVN","X",0,403967740,170
"ZCN","X",0,488812507,228
"UBT","X",0,398010682,252
"ECOM","X",0,385806339,186
"DADI","X",0,384435196,499
"BAX","X",0,382537579,329
"PHR","X",0,375134828,427
"CHP","X",0,370265867,298
"GSC","X",0,382900019,144
"REM","X",0,371976391,578
"TFD","X",0,378002896,233
"NCT","X",0,367867484,175
"TAU","X",0,366730289,443
"SENT","X",0,348934282,167
"NGC","X",0,364032883,197
"XMX","X",0,355048311,162
"LIFE","X",0,384188278,192
"DCC","X",0,352882315,134
"UUU","X",0,355312378,210
"CRW","X",0,335833320,328
"XAUR","X",0,329447555,142
"BMC","X",0,341327529,136
"DICE","X",0,315325092,440
"DAX","X",0,302565637,185
"BBK","X",0,303610258,215
"SPD","X",0,308500712,104
"YEE","X",0,291794662,162
"FLASH","X",0,288003709,359
"NTK","X",0,287206945,170
"MOT","X",0,282978265,74
"ZPR","X",0,280383527,174
"HST","X",0,277765264,179
"EBC","X",0,264413873,148
"ION","X",0,279451030,349
"ZSC","X",0,264665645,298
"SLR","X",0,265304249,206
"LCS","X",0,258634985,73
"SOUL","X",0,258073459,175
"UP","X",0,255829322,263
"PCL","X",0,250360652,118
"BCI","X",0,246991496,210
"XDCE","X",0,243423209,198
"HMQ","X",0,241369108,111
"MTN","X",0,242779596,92
"RVR","X",0,250168321,209
"MUE","X",0,243267068,297
"XP","X",0,240041814,160
"ZAP","X",0,238308414,130
"DRT","X",0,237936353,206
"FXT","X",0,237718774,119
"EXP","E",1,232574586,358
"BKX","X",0,231184414,166
"LUX","X",0,223355737,195
"TNC","X",0,224761162,325
"STK","X",0,226891941,149
"NLC2","X",0,222339816,285
"ISR","X",0,208600546,96
"IVY","X",0,201207911,112
"DAG","X",0,191966117,355
"GUP","E",1,198862060,123
"ALIS","X",0,195373974,451
"EKO","X",0,199319585,146
"DAT","X",0,191955174,211
"MYST","X",0,186292862,504
"ABYSS","X",0,181547902,235
"BTCP","D",4,195877641,476
"TIME","X",0,179289833,156
"RISE","E",2,183722527,414
"ELEC","X",0,175067372,223
"OXY","X",0,165751201,148
"SIB","D",5,164761080,366
"SS","X",0,164325244,230
"IDH","X",0,160507725,119
"SKB","X",0,158862750,189
"QBT","X",0,181730569,226
"BOT","X",0,154550747,223
"HKN","X",0,151877280,171
"NVC","E",2,151192516,206
"TRST","X",0,145293541,545
"STX","X",0,146516302,130
"STQ","X",0,145339803,259
"UQC","X",0,142813460,157
"CAPP","X",0,147751938,376
"GEM","X",0,137729092,203
"PRA","X",0,135774580,329
"MTX","X",0,132941224,136
"SWT","X",0,125903706,165
"NOTE","X",0,122898697,120
"OLT","X",0,123438804,225
"UCASH","X",0,121157060,160
"SNTR","X",0,107302297,226
"BANCA","X",0,106359829,161
"CMCT","X",0,105406935,226
"DATX","X",0,98335550,153
"DXT","X",0,93652977,165
"COFI","X",0,93593733,279
"IXT","X",0,87005667,229
"DAV","X",0,78399908,138
"BBC","X",0,83676881,151
"BEZ","X",0,82941597,120
"SENC","X",0,81317438,133
"EXY","X",0,74538735,132
"MNX","X",0,63157238,228
"TIX","X",0,70975461,101
"LALA","X",0,63401546,210
"WAB","X",0,59629284,183
"OPTI","X",0,54435613,117
"UBC","X",0,47084160,150
"RCT","X",0,48539214,172
"HER","X",0,48194471,186
"BEE","X",0,43181658,179
"ICN","X",0,1885361783,159
"UTT","X",0,1665987831,124
"SAFEX","X",0,904498825,391
"CREDO","X",0,539138758,133
"PLBT","X",0,416397270,207
"TOA","X",0,156978427,143
"LIKE","X",0,122212090,528
"GOLOS","X",0,86339030,497
"BERRY","X",0,70273342,157
"BDG","X",0,69024853,138
